step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
103,2201568,3296,0.028770820242365026,0.0,0.8141263940520446,,,
104,2224128,3328,0.03646945238619114,0.0,0.7722772277227723,,,
105,2237472,3360,0.05614351255598449,0.0,0.7996820349761526,0.09463206493845028,0.0,0.7001569858712716
106,2261312,3392,0.02780422349427562,0.0,0.8231511254019293,,,
107,2292576,3424,0.029401157455849924,0.0,0.7933774834437086,,,
108,2306944,3456,0.05270126050591595,0.03125,0.771004942339374,,,
109,2326688,3488,0.0362612634219744,0.0,0.7728055077452668,,,
110,2339264,3520,0.056268601260689236,0.0,0.8062283737024222,,,
111,2373088,3552,0.01643084594053897,0.03125,0.8272727272727273,,,
112,2388224,3584,0.056369468825737686,0.0,0.7688751926040062,,,
113,2416416,3616,0.035459640846222974,0.0,0.7352112676056338,0.028057027383518084,0.0,0.6643258426966292
114,2433344,3648,0.04215328506850337,0.0,0.7781954887218046,,,
115,2451552,3680,0.038784433306286246,0.03125,0.7886178861788617,,,
116,2497408,3712,0.017931432642060523,0.0,0.7917282127031019,,,
117,2521248,3744,0.0359598976735803,0.0625,0.7528830313014827,,,
118,2534592,3776,0.05227500208832595,0.0,0.7751798561151079,,,
119,2552544,3808,0.03540399791435049,0.0,0.8225255972696246,,,
120,2563072,3840,0.0589477532947631,0.0,0.8293460925039873,,,
121,2580000,3872,0.04178443951213234,0.0,0.7898305084745763,0.04345959340164676,0.0,0.7179962894248608
122,2601024,3904,0.036567202361594865,0.03125,0.8106870229007633,,,
123,2625120,3936,0.029063667063739418,0.03125,0.7933450087565674,,,
124,2657920,3968,0.01991941451347277,0.03125,0.7961672473867596,,,
125,2673824,4000,0.05018479411278214,0.0,0.7952871870397643,,,
126,2690240,4032,0.053439882632085246,0.0,0.765891472868217,,,
127,2719200,4064,0.027838403646930864,0.0,0.7483552631578947,,,
128,2731008,4096,0.07908836627924724,0.03125,0.7840909090909091,,,
129,2747424,4128,0.04236019826867841,0.0,0.8384279475982532,0.08363417238460304,0.0,0.6970227670753065
130,2765120,4160,0.055153156411360996,0.0,0.7274143302180686,,,
131,2776672,4192,0.06147199668794063,0.03125,0.820979020979021,,,
132,2785664,4224,0.07359565698569379,0.03125,0.7913669064748201,,,
133,2819488,4256,0.02129300879203388,0.0,0.8275340393343419,,,
134,2830528,4288,0.06357636594848046,0.03125,0.7773722627737226,,,
135,2858976,4320,0.02163595677241601,0.03125,0.7990196078431373,,,
136,2891776,4352,0.0228430693256071,0.03125,0.7967599410898379,,,
137,2914336,4384,0.03789091483789338,0.0,0.75809199318569,0.11667383773243119,0.03125,0.6448598130841121
138,2947136,4416,0.027837077758589148,0.03125,0.7947019867549668,,,
139,2961504,4448,0.049255682828406096,0.0,0.8219373219373219,,,
140,2974848,4480,0.05721830449089311,0.03125,0.7623931623931623,,,
141,2994848,4512,0.03743196747731889,0.0,0.7863924050632911,,,
142,3017920,4544,0.03819798152071557,0.0,0.7521994134897361,,,
143,3032288,4576,0.05008296148349022,0.0625,0.8288543140028288,,,
144,3042304,4608,0.0767206941905818,0.0,0.8210678210678211,,,
145,3058976,4640,0.04760486477944453,0.0625,0.7718696397941681,0.04669553077948625,0.0,0.7324478178368121
146,3088960,4672,0.024145410182134133,0.03125,0.7955706984667802,,,
147,3126112,4704,0.021494771085925672,0.0,0.789049919484702,,,
148,3155584,4736,0.02380943936479195,0.0,0.795,,,
149,3173536,4768,0.045709334739249055,0.03125,0.7997237569060773,,,
150,3184064,4800,0.08246796848082108,0.03125,0.7584,,,
151,3202528,4832,0.0386526452744634,0.0,0.7790697674418605,,,
152,3228928,4864,0.024259188445862504,0.03125,0.8295281582952816,,,
153,3243552,4896,0.05339728642232034,0.0,0.7856,0.10338186320468556,0.03125,0.7272727272727273
154,3255104,4928,0.06166610741565158,0.03125,0.7968992248062016,,,
155,3308384,4960,0.014508530142482672,0.0,0.7697478991596639,,,
156,3339648,4992,0.02450293516878953,0.0,0.7703703703703704,,,
157,3366560,5024,0.02635420577202295,0.0,0.8174962292609351,,,
158,3387584,5056,0.03867521838188273,0.0,0.7601410934744268,,,
159,3422176,5088,0.02950491737263609,0.03125,0.7825581395348837,,,
160,3445760,5120,0.03462482065823005,0.03125,0.7739403453689168,,,
161,3461920,5152,0.05163694146704905,0.0,0.8036175710594315,0.035937183090831035,0.0,0.7008264462809918
162,3479616,5184,0.047557086585504796,0.0,0.7617504051863857,,,
163,3496544,5216,0.04624862962407687,0.0,0.8156028368794326,,,
164,3524736,5248,0.02707963546584453,0.03125,0.7925373134328358,,,
165,3566496,5280,0.01880490968829507,0.0,0.7960122699386503,,,
166,3586240,5312,0.040680407809312195,0.03125,0.7898894154818326,,,
167,3614176,5344,0.02794663712247749,0.0,0.7687188019966722,,,
168,3624448,5376,0.06642115654767036,0.0,0.8144,,,
169,3645472,5408,0.046226843657816735,0.0,0.7327044025157232,0.061403003601270184,0.0,0.7248322147651006
170,3660352,5440,0.04549638702750318,0.0,0.8198757763975155,,,
171,3671136,5472,0.0648583269362687,0.03125,0.7973640856672158,,,
172,3706752,5504,0.021423960354014428,0.0,0.8183079056865464,,,
173,3724448,5536,0.041760827209761264,0.0,0.7935702199661591,,,
174,3738048,5568,0.045671637617582625,0.0,0.8238021638330757,,,
175,3795936,5600,0.017415242756456402,0.03125,0.7454289732770746,,,
176,3823360,5632,0.029785033845381368,0.0,0.7863636363636364,,,
177,3842080,5664,0.03307946297689872,0.0625,0.8339285714285715,0.06989113151858481,0.0,0.7481884057971014
178,3895360,5696,0.014432057615073424,0.0625,0.7755834829443446,,,
179,3903840,5728,0.10550855843408834,0.0,0.7880886426592798,,,
180,3922048,5760,0.047511221111509114,0.0,0.8014492753623188,,,
181,3936672,5792,0.07202865017951064,0.03125,0.7477003942181341,,,
182,3963328,5824,0.0353301292568606,0.0,0.7799736495388669,,,
183,3995616,5856,0.019886181589509916,0.0,0.8345120226308345,,,
184,4017664,5888,0.026539732763334174,0.0,0.8460342146189735,,,
185,4028448,5920,0.055203566294388905,0.0,0.8078291814946619,0.03355508484689662,0.0,0.7485632183908046
186,4041280,5952,0.05518913874323547,0.0,0.7940691927512356,,,
187,4066144,5984,0.028699981852362427,0.0,0.8241134751773049,,,
188,4084352,6016,0.04473114004261016,0.03125,0.7908309455587392,,,
189,4107168,6048,0.0329771991195991,0.03125,0.7953846153846154,,,
190,4120000,6080,0.056840409611348106,0.0625,0.7680672268907563,,,
191,4129504,6112,0.08030945369786735,0.0,0.7887537993920972,,,
192,4145920,6144,0.048463059443764056,0.03125,0.7960725075528701,,,
193,4195872,6176,0.013796043591284326,0.0,0.8285714285714286,0.04495220823477627,0.0,0.8005181347150259
194,4224320,6208,0.030877058258913022,0.0,0.7825421133231241,,,
195,4235104,6240,0.06131584373049437,0.0625,0.7973484848484849,,,
196,4279424,6272,0.0215234163610204,0.0625,0.7215411558669002,,,
197,4300960,6304,0.03736427805164274,0.0,0.7722132471728594,,,
198,4312256,6336,0.06526133377987665,0.0,0.7716262975778547,,,
199,4342240,6368,0.023375387238866428,0.0,0.8125937031484258,,,
200,4354560,6400,0.07839211213207754,0.0,0.7507788161993769,,,
201,4390944,6432,0.01713269801436571,0.0,0.8489425981873112,0.04604129506721487,0.0625,0.7729468599033816
202,4428096,6464,0.021715537138252264,0.0,0.7761674718196457,,,
203,4441184,6496,0.06147464655961695,0.0,0.765990639625585,,,
204,4451200,6528,0.07455215772541915,0.0,0.8055964653902798,,,
205,4491168,6560,0.01981922925610175,0.0,0.7724014336917563,,,
206,4524480,6592,0.0265144754711625,0.0,0.8078335373317014,,,
207,4559072,6624,0.02331471279441376,0.03125,0.7645107794361525,,,
208,4569856,6656,0.07450392285519285,0.03125,0.7661431064572426,,,
209,4584992,6688,0.043716772490076945,0.03125,0.8173374613003096,0.09838067784925332,0.0,0.6935201401050788
210,4606272,6720,0.03265128253396637,0.03125,0.7764932562620424,,,
211,4626528,6752,0.043335077375591356,0.0,0.7570621468926554,,,
212,4640640,6784,0.043078321100932175,0.0,0.8026315789473685,,,
213,4652448,6816,0.06219546359877783,0.03125,0.7799043062200957,,,
214,4668608,6848,0.06250659904676942,0.0,0.7604422604422605,,,
215,4682720,6880,0.06643846296086338,0.03125,0.7655826558265583,,,
216,4732672,6912,0.018581177192429323,0.0,0.7597014925373134,,,
217,4741664,6944,0.08765234412069993,0.03125,0.7952167414050823,0.04814099159723873,0.0,0.7546218487394958
218,4756800,6976,0.05114473121137058,0.0,0.7843137254901961,,,
219,4778848,7008,0.03195555238187663,0.03125,0.8227272727272728,,,
220,4799872,7040,0.036995644197724595,0.0,0.8164313222079589,,,
221,4824992,7072,0.043872498722972345,0.0,0.7272727272727273,,,
222,4838848,7104,0.05527017113270597,0.0,0.8134110787172012,,,
223,4851168,7136,0.06657993859534815,0.03125,0.7926829268292683,,,
224,4872960,7168,0.03861831820962203,0.0,0.7770992366412214,,,
225,4890400,7200,0.04076837878188645,0.0,0.7742504409171076,0.031066119440556542,0.0,0.667601683029453
226,4910656,7232,0.03214448287626461,0.0,0.8229508196721311,,,
227,4924256,7264,0.04843841238766149,0.03125,0.8250377073906485,,,
228,4943744,7296,0.03370329798510184,0.0,0.7974481658692185,,,
229,4962976,7328,0.03781886358047803,0.03125,0.7696335078534031,,,
230,4984256,7360,0.03586261596837949,0.0,0.8036723163841808,,,
231,5000928,7392,0.0443786867039907,0.03125,0.8172043010752689,,,
232,5010688,7424,0.07123929911880934,0.0,0.78719723183391,,,
233,5036832,7456,0.026630072748949206,0.0,0.8170144462279294,0.07102944413935867,0.0,0.7107329842931938
234,5052736,7488,0.043450673273124484,0.03125,0.8074433656957929,,,
235,5066080,7520,0.062037877569456785,0.03125,0.754746835443038,,,
236,5080192,7552,0.0768628030935581,0.0,0.7234957020057307,,,
237,5106592,7584,0.02505099028724908,0.0,0.8191653786707882,,,
238,5118912,7616,0.057877070975027915,0.0,0.7649186256781193,,,
239,5130976,7648,0.05574789542258463,0.0,0.8301282051282052,,,
240,5152000,7680,0.031819231945946894,0.0,0.7859712230215827,,,
241,5171488,7712,0.037592340950717,0.0,0.839541547277937,0.045609348763141516,0.0,0.7108603667136812
242,5187648,7744,0.04752620816304439,0.0,0.7887788778877888,,,
243,5214560,7776,0.028927483272015546,0.0,0.7754777070063694,,,
244,5226624,7808,0.06023887448402272,0.0,0.8430079155672823,,,
245,5278368,7840,0.016647720961674366,0.0,0.7554517133956387,,,
246,5327296,7872,0.01758331226358652,0.0,0.7752808988764045,,,
247,5372640,7904,0.020692861629476724,0.03125,0.770663562281723,,,
248,5387520,7936,0.0460275714280396,0.0,0.8283582089552238,,,
249,5397792,7968,0.09768691051704978,0.03125,0.7769028871391076,0.08263170912986476,0.0,0.7305863708399366
250,5439040,8000,0.016796041298454616,0.0,0.8272327964860908,,,
251,5461344,8032,0.026344234820779102,0.0,0.8155515370705244,,,
252,5487488,8064,0.03498863363988825,0.0,0.7727840199750312,,,
253,5506464,8096,0.03074658163483198,0.0,0.8101503759398496,,,
254,5521600,8128,0.05185096308063158,0.0,0.824607329842932,,,
255,5532384,8160,0.07709039075641397,0.0,0.7682119205298014,,,
256,5557760,8192,0.032000317583300186,0.0,0.7860326894502229,,,
257,5597472,8224,0.02080074468564729,0.0,0.7875,0.058586796527894766,0.0,0.715372907153729
258,5633600,8256,0.026124199897220125,0.0,0.7522255192878339,,,
259,5662304,8288,0.024925203506411104,0.09375,0.8161120840630472,,,
260,5683840,8320,0.03569096367258382,0.0,0.7731397459165155,,,
261,5693088,8352,0.09589707743808917,0.0,0.7496038034865293,,,
262,5705408,8384,0.05089503212149155,0.03125,0.8444444444444444,,,
263,5730784,8416,0.029160566142142665,0.0,0.7901430842607313,,,
264,5750784,8448,0.03182414326973092,0.0,0.8183520599250936,,,
265,5778720,8480,0.0304042640873452,0.0,0.7985074626865671,0.10895642178682667,0.0,0.7200622083981337
266,5792576,8512,0.044313170398394434,0.0,0.8301587301587302,,,
267,5809760,8544,0.04190572496827341,0.0,0.8171091445427728,,,
268,5863040,8576,0.015244961723657118,0.0,0.7608695652173914,,,
269,5884320,8608,0.03675255528283658,0.0,0.7795275590551181,,,
270,5899712,8640,0.041123963807798716,0.0,0.8058925476603119,,,
271,5908704,8672,0.10544034190859801,0.0,0.7782152230971129,,,
272,5920512,8704,0.06098772500302031,0.0,0.7895522388059701,,,
273,5942816,8736,0.038915067739363755,0.0,0.7992277992277992,0.043514543022196546,0.0,0.7796327212020033
274,6006336,8768,0.02082459633680149,0.0,0.6915776986951364,,,
275,6020192,8800,0.06606372462606222,0.03125,0.7439862542955327,,,
276,6048896,8832,0.031447894452075555,0.0,0.7540500736377025,,,
277,6061472,8864,0.05263873479110431,0.03125,0.7756286266924565,,,
278,6084032,8896,0.038012542654784244,0.03125,0.7567567567567568,,,
279,6093280,8928,0.10110883502419629,0.0,0.7997481108312342,,,
280,6104064,8960,0.084472999684155,0.0,0.7841634738186463,,,
281,6114848,8992,0.07443513968627402,0.0,0.7551020408163265,0.07240208756213569,0.0,0.7475728155339806
282,6126144,9024,0.08272183334036659,0.0,0.7630057803468208,,,
283,6143328,9056,0.0474283466790867,0.03125,0.8014388489208633,,,
284,6171264,9088,0.028773529416740058,0.03125,0.7786499215070644,,,
285,6204064,9120,0.025258762053827797,0.0,0.7845220030349014,,,
286,6223296,9152,0.03310844449741654,0.09375,0.8253706754530478,,,
287,6236896,9184,0.04790970298589999,0.0,0.8717105263157895,,,
288,6250240,9216,0.04902078207091875,0.03125,0.8083333333333333,,,
289,6270496,9248,0.04049464949563653,0.0,0.7957839262187089,0.03940137071262243,0.0,0.5950196592398427
290,6326336,9280,0.01470319771120429,0.03125,0.7574074074074074,,,
291,6339680,9312,0.05506472367406428,0.0,0.7619047619047619,,,
292,6354816,9344,0.044021878938086394,0.0,0.7745901639344263,,,
293,6376352,9376,0.04338847358306427,0.03125,0.7424242424242424,,,
294,6393536,9408,0.04834374639790995,0.03125,0.7943078913324709,,,
295,6407904,9440,0.05687645212909891,0.03125,0.8232118758434548,,,
296,6429440,9472,0.0372251564185731,0.03125,0.8140442132639792,,,
297,6449440,9504,0.04960190953217454,0.0,0.7408450704225352,0.05626882969615738,0.0,0.7272727272727273
298,6483008,9536,0.02876310442214467,0.0,0.7632275132275133,,,
299,6498144,9568,0.03950152593709143,0.03125,0.858433734939759,,,
300,6530432,9600,0.018967965918977862,0.0,0.8330733229329174,,,
301,6541216,9632,0.0803715938669617,0.03125,0.8038961038961039,,,
302,6563520,9664,0.030084632337720952,0.0,0.7873873873873873,,,
303,6574048,9696,0.06821811261598944,0.0,0.7948717948717948,,,
304,6591232,9728,0.04982518566801735,0.0,0.7751824817518248,,,
305,6636064,9760,0.015099024519503205,0.0,0.8374455732946299,0.04304797241959526,0.0,0.6871880199667221
306,6660416,9792,0.030942802912836288,0.0,0.8135593220338984,,,
307,6684000,9824,0.0315103448811148,0.0,0.78330658105939,,,
308,6700928,9856,0.04136016085612063,0.0,0.8194444444444444,,,
309,6718112,9888,0.03855918098424368,0.0,0.8135593220338984,,,
310,6732224,9920,0.04985055190929216,0.03125,0.7930434782608695,,,
311,6742752,9952,0.07652511368918236,0.03125,0.7848932676518884,,,
312,6774528,9984,0.024548909996173526,0.0,0.7711442786069652,,,
313,6790688,10016,0.059707821104641005,0.0,0.7629427792915532,0.06828203462435517,0.0,0.764378478664193
314,6807616,10048,0.04913290122389122,0.03125,0.7759398496240602,,,
315,6833504,10080,0.027174952651009388,0.0,0.7950819672131147,,,
316,6857856,10112,0.02987656791009595,0.0,0.8087986463620981,,,
317,6868896,10144,0.06365491158164666,0.0,0.7786116322701688,,,
318,6876864,10176,0.07669780199674997,0.0,0.8343653250773994,,,
319,6896608,10208,0.033434110559229235,0.0,0.8160291438979964,,,
320,6914048,10240,0.042851258530853274,0.0,0.8079763663220089,,,
321,6932512,10272,0.04271401361723723,0.03125,0.806497175141243,0.07911759318084939,0.0,0.7189952904238619
322,6949952,10304,0.05681293527490299,0.03125,0.7319727891156462,,,
323,6973536,10336,0.027318014027409222,0.03125,0.8254799301919721,,,
324,6981504,10368,0.08918114427102129,0.0,0.7823240589198036,,,
325,7023264,10400,0.030731403719205602,0.0,0.7395048439181916,,,
326,7070912,10432,0.017393648414078772,0.03125,0.787833827893175,,,
327,7080416,10464,0.07514078957741227,0.0,0.7757685352622061,,,
328,7096832,10496,0.04060329459349095,0.0,0.8164556962025317,,,
329,7120672,10528,0.030146371567606883,0.03125,0.7836456558773425,0.08149625225144586,0.0,0.6720867208672087
330,7133248,10560,0.06031967456843938,0.03125,0.7773972602739726,,,
331,7149152,10592,0.04459451793510659,0.0,0.8264984227129337,,,
332,7178368,10624,0.022383320213674424,0.0,0.8194662480376766,,,
333,7204512,10656,0.021409029168990623,0.0,0.8567026194144838,,,
334,7224768,10688,0.027980098763294832,0.03125,0.833605220228385,,,
335,7258080,10720,0.02411112595813088,0.0,0.7713815789473685,,,
336,7273728,10752,0.0438560417651011,0.0,0.8178752107925801,,,
337,7295776,10784,0.032244157929437585,0.0,0.837708830548926,0.05257553729853132,0.0,0.7777777777777778
338,7312960,10816,0.044932971589915986,0.0,0.7765042979942693,,,
339,7325280,10848,0.0508510773610929,0.0,0.8034351145038168,,,
340,7340672,10880,0.049299011521347004,0.0,0.7818181818181819,,,
341,7361696,10912,0.029311746222666028,0.0,0.8322147651006712,,,
342,7378880,10944,0.05096409178277443,0.0,0.7573770491803279,,,
343,7388640,10976,0.06004894122860851,0.0625,0.8383045525902669,,,
344,7401472,11008,0.06146593396949645,0.03125,0.7469026548672566,,,
345,7438112,11040,0.02347841435550334,0.0,0.7960122699386503,0.02918860963302669,0.0,0.7717231222385862
346,7465792,11072,0.03134706140414375,0.0,0.7378151260504202,,,
347,7478624,11104,0.05900778752150198,0.0,0.7895595432300163,,,
348,7501952,11136,0.022813007149233427,0.0,0.863013698630137,,,
349,7517088,11168,0.05130281215535552,0.0,0.7641843971631206,,,
350,7545792,11200,0.029439404323886843,0.03125,0.7478991596638656,,,
351,7560672,11232,0.043495719707833995,0.0,0.823170731707317,,,
352,7570688,11264,0.0648803014867007,0.03125,0.778705636743215,,,
353,7611936,11296,0.0175943664533179,0.0,0.7802768166089965,0.05956695826619749,0.0,0.7852233676975945
354,7625280,11328,0.050444725138551624,0.0,0.7714808043875686,,,
355,7638880,11360,0.04608344963417085,0.0,0.8591954022988506,,,
356,7661440,11392,0.02571974095305991,0.0,0.8411669367909238,,,
357,7717024,11424,0.013754701665869338,0.0,0.7747747747747747,,,
358,7735232,11456,0.04207586237359305,0.0,0.7734899328859061,,,
359,7757536,11488,0.030569157461856723,0.0,0.8387096774193549,,,
360,7769344,11520,0.07170876573462141,0.0,0.799163179916318,,,
361,7788320,11552,0.04351160588014366,0.0,0.795071335927367,0.056946535522967814,0.0,0.7509293680297398
362,7801408,11584,0.04867738463231761,0.03125,0.8192371475953566,,,
363,7811424,11616,0.07718291439411737,0.0,0.7845220030349014,,,
364,7824256,11648,0.07203326762582941,0.0,0.7702888583218707,,,
365,7842464,11680,0.02951584117424927,0.03125,0.8383333333333334,,,
366,7900864,11712,0.014988415587390265,0.0,0.7805555555555556,,,
367,7917792,11744,0.05446360218212659,0.0,0.7253414264036419,,,
368,7938560,11776,0.03661811347243759,0.0,0.8,,,
369,7956512,11808,0.04525247417552112,0.0,0.7330895795246801,0.052423685650952505,0.0,0.6884955752212389
370,7987520,11840,0.021659200256808613,0.0625,0.8550135501355014,,,
371,8001120,11872,0.05360486552491237,0.0,0.7931623931623931,,,
372,8033408,11904,0.032165979838568996,0.0,0.7668789808917198,,,
373,8051872,11936,0.04466793326262644,0.0,0.8037383177570093,,,
374,8072640,11968,0.038084101206062815,0.0,0.777292576419214,,,
375,8085472,12000,0.0552360116464944,0.0,0.8,,,
376,8095744,12032,0.05939258511320579,0.03125,0.845360824742268,,,
377,8131360,12064,0.01968707562065073,0.0,0.8496815286624204,0.027457941459260032,0.0,0.7306201550387597
378,8161344,12096,0.02642491685551505,0.03125,0.787556904400607,,,
379,8179552,12128,0.04779215063149084,0.0,0.7822931785195936,,,
380,8201344,12160,0.03328338263915426,0.0,0.812206572769953,,,
381,8217504,12192,0.0468466145859482,0.0,0.7580645161290323,,,
