step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
76,1581696,2432,0.060882450952913565,0.0,0.4164420485175202,,,
77,1601184,2464,0.10375398365642861,0.0,0.4969512195121951,,,
78,1642944,2496,0.06500994404416739,0.0,0.44696969696969696,,,
79,1662688,2528,0.11110226492405394,0.0,0.4393700787401575,,,
80,1679104,2560,0.14137954055298035,0.0,0.45537065052950076,,,
81,1704480,2592,0.09587095665537325,0.0,0.43703703703703706,0.07204897141435221,0.0,0.45024469820554647
82,1732160,2624,0.07043767164162655,0.0,0.47160068846815834,,,
83,1750112,2656,0.11000558361432147,0.0,0.4838709677419355,,,
84,1761664,2688,0.19524169673522265,0.0,0.440625,,,
85,1781152,2720,0.11188779091865637,0.0,0.41435562805872755,,,
86,1805504,2752,0.09408476373039437,0.0,0.44254658385093165,,,
87,1824736,2784,0.10972128146145929,0.0,0.5031055900621118,,,
88,1836800,2816,0.18932408454859725,0.0,0.43797856049004597,,,
89,1855520,2848,0.11283198077270097,0.0,0.44958677685950416,0.2405122967224638,0.0,0.44516129032258067
90,1874240,2880,0.11918884691749944,0.0,0.4500768049155146,,,
91,1893216,2912,0.12008918297987523,0.0,0.4813218390804598,,,
92,1915776,2944,0.09320431082086049,0.0,0.4541139240506329,,,
93,1927584,2976,0.16415825186183233,0.0,0.4626334519572954,,,
94,1948864,3008,0.09740255351163384,0.0,0.4869831546707504,,,
95,1978080,3040,0.06376345361453518,0.0,0.5024875621890548,,,
96,1991168,3072,0.18762703359096633,0.0,0.43131462333825704,,,
97,2017824,3104,0.08361266707257295,0.0,0.4602446483180428,0.17036764289862827,0.0,0.4601063829787234
98,2040128,3136,0.08126599211036756,0.0,0.4849023090586146,,,
99,2050656,3168,0.20899456084499451,0.0,0.41116751269035534,,,
100,2074240,3200,0.09460504775506035,0.0,0.4776579352850539,,,
101,2123680,3232,0.044380428855082144,0.0,0.4592933947772657,,,
102,2134976,3264,0.19863823977198197,0.0,0.433489827856025,,,
103,2157536,3296,0.09026728375306906,0.0,0.45565217391304347,,,
104,2193664,3328,0.06599897508463114,0.0,0.44521497919556174,,,
105,2210080,3360,0.11853849626157985,0.0,0.48366013071895425,0.10938464883883682,0.0,0.49867021276595747
106,2224192,3392,0.17583089886247827,0.0,0.44275862068965516,,,
107,2265952,3424,0.0679002521482272,0.0,0.3941908713692946,,,
108,2291584,3456,0.08485221713235455,0.0,0.42786069651741293,,,
109,2301856,3488,0.2095515542950112,0.0,0.46845425867507884,,,
110,2321088,3520,0.11686702241352379,0.0,0.46795827123695977,,,
111,2360288,3552,0.058090125731506376,0.0,0.4225589225589226,,,
112,2388736,3584,0.07360881434005696,0.0,0.4040590405904059,,,
113,2413344,3616,0.08261759760779604,0.0,0.46677215189873417,0.11035468642461899,0.0,0.47685185185185186
114,2436928,3648,0.0837568152039816,0.0,0.47039473684210525,,,
115,2447200,3680,0.25749594941242265,0.0,0.4044943820224719,,,
116,2462592,3712,0.12273805289814997,0.0,0.46003552397868563,,,
117,2476704,3744,0.1415294516008817,0.0,0.5015822784810127,,,
118,2497728,3776,0.13079458267613472,0.0,0.4519230769230769,,,
119,2513120,3808,0.14940324143486183,0.0,0.4710252600297177,,,
120,2571008,3840,0.036164601480107514,0.0,0.4612903225806452,,,
121,2597408,3872,0.08814933707852696,0.0,0.48055555555555557,0.12177101652013558,0.0,0.419811320754717
122,2612288,3904,0.1456547581918212,0.0,0.4901129943502825,,,
123,2653536,3936,0.04633702855297873,0.0,0.4438405797101449,,,
124,2664064,3968,0.1991906132786931,0.0,0.4635258358662614,,,
125,2674336,4000,0.1793147667015987,0.0,0.46858168761220825,,,
126,2698944,4032,0.07819664606573981,0.0,0.4267399267399267,,,
127,2715872,4064,0.14070589346717852,0.0,0.443019943019943,,,
128,2732800,4096,0.11166783837531404,0.0,0.488135593220339,,,
129,2757408,4128,0.0924465317240366,0.0,0.4442675159235669,0.16150211765281763,0.0,0.47183098591549294
130,2776128,4160,0.11939949967405245,0.0,0.47050359712230216,,,
131,2802784,4192,0.08025896393247554,0.0,0.448062015503876,,,
132,2836608,4224,0.06749714630045163,0.0,0.4474074074074074,,,
133,2854048,4256,0.13051246303833217,0.0,0.4595744680851064,,,
134,2885824,4288,0.06306192118868768,0.0,0.45217391304347826,,,
135,2937056,4320,0.03954361901604647,0.0,0.49226006191950467,,,
136,2961408,4352,0.08528913315484987,0.0,0.5063829787234042,,,
137,2980128,4384,0.11771554618102184,0.0,0.4287949921752739,0.11503418448573205,0.0,0.5102420856610801
138,3004992,4416,0.08066077373711623,0.0,0.449820788530466,,,
139,3028832,4448,0.09128488892960661,0.0,0.44764795144157815,,,
140,3057536,4480,0.09556287947170773,0.0,0.46600741656365885,,,
141,3088800,4512,0.06721639588434614,0.0,0.4656,,,
142,3099328,4544,0.21844216160748908,0.0,0.47746478873239434,,,
143,3116768,4576,0.11631976959467082,0.0,0.5077881619937694,,,
144,3147520,4608,0.07386443089093794,0.0,0.4636627906976744,,,
145,3160608,4640,0.15978107978293085,0.0,0.5324503311258278,0.1376988026755075,0.0,0.5041736227045075
146,3172160,4672,0.21490299848312236,0.0,0.45529573590096284,,,
147,3198816,4704,0.08013614857099832,0.0,0.4823348694316436,,,
148,3252096,4736,0.04430384187526057,0.0,0.4593103448275862,,,
149,3263392,4768,0.20843382255800746,0.0,0.4339339339339339,,,
150,3326912,4800,0.03256462314734999,0.0,0.4868217054263566,,,
151,3341792,4832,0.13032255426416547,0.0,0.44256756756756754,,,
152,3355136,4864,0.1459995490210756,0.0,0.46488294314381273,,,
153,3381536,4896,0.07581260522937122,0.0,0.4488734835355286,0.07718342145878757,0.0,0.4993234100135318
154,3402048,4928,0.11962392410278419,0.0,0.47613219094247244,,,
155,3414368,4960,0.18219871609622618,0.0,0.48575498575498577,,,
156,3459200,4992,0.044499306040089955,0.0,0.5063694267515924,,,
157,3471776,5024,0.17333250720236207,0.0,0.4653902798232695,,,
158,3497920,5056,0.07377176427776573,0.0,0.46324786324786327,,,
159,3520480,5088,0.08943618386030118,0.0,0.47587354409317806,,,
160,3536384,5120,0.12289747408993591,0.0,0.5131578947368421,,,
161,3547168,5152,0.17127347697198633,0.0,0.4925619834710744,0.10061619932454505,0.0,0.5224312590448625
162,3574848,5184,0.065231300215526,0.0,0.47504621072088726,,,
163,3586656,5216,0.19063707507618072,0.0,0.4292527821939587,,,
164,3599488,5248,0.19711087447551076,0.0,0.4366013071895425,,,
165,3635616,5280,0.053066861154485515,0.0,0.43622920517560076,,,
166,3658944,5312,0.10142652192131686,0.0,0.48641655886157825,,,
167,3669472,5344,0.20085959005302456,0.03125,0.4676923076923077,,,
168,3723264,5376,0.03438917654350566,0.0,0.49393414211438474,,,
169,3745312,5408,0.08805071846870628,0.0,0.5363128491620112,0.1630802764955465,0.0,0.4975609756097561
170,3770432,5440,0.07485120812676224,0.0,0.5061511423550088,,,
171,3784032,5472,0.13576249491473466,0.0,0.49469964664310956,,,
172,3800960,5504,0.1228734084581935,0.0,0.47648902821316613,,,
173,3814560,5536,0.14666501578458593,0.0,0.46360759493670883,,,
174,3826368,5568,0.14095254893098574,0.0,0.5355285961871751,,,
175,3848416,5600,0.0900348341951146,0.0,0.4486301369863014,,,
176,3857920,5632,0.2547226447793041,0.0,0.4470108695652174,,,
177,3882528,5664,0.0911714597893283,0.0,0.5232403718459495,0.09136773183833619,0.0,0.4835164835164835
178,3921472,5696,0.0473308896450251,0.0,0.5217391304347826,,,
179,3945312,5728,0.09273110439378156,0.0,0.49557522123893805,,,
180,3957888,5760,0.1639792653266629,0.0,0.4946889226100152,,,
181,3993760,5792,0.06471117488453734,0.0,0.47877984084880637,,,
182,4006592,5824,0.15747506500160788,0.0,0.47194719471947194,,,
183,4026080,5856,0.08809291792969894,0.03125,0.5449915110356537,,,
184,4038656,5888,0.19102492426198578,0.0,0.416796267496112,,,
185,4054304,5920,0.1286767067426769,0.0,0.5408895265423243,0.06651247377875012,0.0,0.5251017639077341
186,4094016,5952,0.05990307186014596,0.0,0.5013054830287206,,,
187,4146528,5984,0.0367626261082459,0.0,0.4326750448833034,,,
188,4166528,6016,0.09885644683239217,0.0,0.4372822299651568,,,
189,4179616,6048,0.15192055926536518,0.0,0.4691151919866444,,,
190,4204480,6080,0.07954425605824762,0.0,0.42987249544626593,,,
191,4253408,6112,0.04405975490891752,0.0,0.4317789291882556,,,
192,4290560,6144,0.04697475281890137,0.0,0.5147313691507799,,,
193,4314912,6176,0.08048755468372276,0.0,0.4743150684931507,0.1448588242807961,0.0,0.4838709677419355
194,4337472,6208,0.09334578061208056,0.0,0.46763754045307443,,,
195,4350304,6240,0.17667347337860775,0.0,0.46536144578313254,,,
196,4379776,6272,0.06758257321286418,0.0,0.48976377952755906,,,
197,4391072,6304,0.20503835878523013,0.0,0.4432515337423313,,,
198,4414656,6336,0.07348785672355397,0.0,0.45129224652087474,,,
199,4428768,6368,0.15006782876642805,0.0,0.4746031746031746,,,
200,4455424,6400,0.0943118363872264,0.0,0.4473684210526316,,,
201,4478240,6432,0.09879017531380692,0.0,0.4396423248882265,0.15076762685440498,0.0,0.4879594423320659
202,4505408,6464,0.07587852068563003,0.0,0.47317073170731705,,,
203,4531296,6496,0.08233640912050044,0.0,0.4365482233502538,,,
204,4543616,6528,0.20419558290295778,0.0,0.413012729844413,,,
205,4564384,6560,0.09308448569827132,0.0,0.5460030165912518,,,
206,4579520,6592,0.14522506125837514,0.0,0.4503105590062112,,,
207,4596704,6624,0.12121093269660094,0.0,0.4792332268370607,,,
208,4612608,6656,0.1444810497055816,0.0,0.4859154929577465,,,
209,4623392,6688,0.19536584163287357,0.0,0.4728434504792332,0.11675767971066218,0.0,0.45137614678899085
210,4642112,6720,0.11119936588943904,0.0,0.47266881028938906,,,
211,4671840,6752,0.06287225711284278,0.0,0.4984126984126984,,,
212,4699520,6784,0.06804796798459496,0.0,0.5016891891891891,,,
213,4718752,6816,0.09218997214031623,0.0,0.5569044006069803,,,
214,4731328,6848,0.19752545552580414,0.0,0.4602272727272727,,,
215,4761312,6880,0.06195013877491577,0.0,0.56884561891516,,,
216,4775680,6912,0.14214434191948594,0.0,0.48338368580060426,,,
217,4787744,6944,0.17336622940101157,0.0,0.5216216216216216,0.08629411319580926,0.0,0.5060893098782138
218,4806464,6976,0.1008136878528962,0.0,0.5219512195121951,,,
219,4812896,7008,0.3077980579403292,0.0,0.5086455331412104,,,
220,4830592,7040,0.10242984113138452,0.0,0.5174708818635607,,,
221,4850848,7072,0.10772110276763038,0.03125,0.4958100558659218,,,
222,4878784,7104,0.07445853850910526,0.0,0.5106990014265336,,,
223,4892384,7136,0.1451635559804941,0.0,0.5415512465373962,,,
224,4957184,7168,0.03310868140025196,0.0,0.4869029275808937,,,
225,4984096,7200,0.07931061583598048,0.0,0.4562607204116638,0.08876148224675334,0.0,0.5175438596491229
226,4995904,7232,0.1620893830414412,0.0,0.49921507064364207,,,
227,5016672,7264,0.11192974157177363,0.0,0.5032765399737876,,,
228,5042304,7296,0.07798379711896268,0.0,0.49128367670364503,,,
229,5054368,7328,0.15221749081668265,0.0,0.5174603174603175,,,
230,5078464,7360,0.07907866962997415,0.0,0.5287878787878788,,,
231,5118176,7392,0.05201131295614821,0.0,0.5254010695187166,,,
232,5132800,7424,0.1330404243872355,0.0,0.4349315068493151,,,
233,5149472,7456,0.11982743344831834,0.0,0.54421768707483,0.1747513984786726,0.0,0.535593220338983
234,5164864,7488,0.11618947614478141,0.0,0.4666666666666667,,,
235,5178208,7520,0.17548005167768055,0.0,0.49216710182767626,,,
236,5207680,7552,0.06375953582597342,0.0,0.5070643642072213,,,
237,5221792,7584,0.14850800818956503,0.0,0.4548440065681445,,,
238,5244352,7616,0.09695157493093141,0.0,0.45857988165680474,,,
239,5253600,7648,0.2045416740228628,0.0,0.47587354409317806,,,
240,5270528,7680,0.11364439875907313,0.0,0.5426136363636364,,,
241,5296160,7712,0.07317064865080532,0.0,0.4873096446700508,0.08098040294662788,0.0,0.5388429752066116
242,5328448,7744,0.06205486635768167,0.0,0.5176470588235295,,,
243,5340000,7776,0.15712776703137818,0.0,0.5481832543443917,,,
244,5379712,7808,0.042714986811960495,0.0,0.5008880994671403,,,
245,5402016,7840,0.07790970330761798,0.0,0.5260416666666666,,,
246,5420224,7872,0.10722547256126758,0.0,0.49432739059967584,,,
247,5432544,7904,0.187046248946383,0.0,0.5091623036649214,,,
248,5449984,7936,0.11131446063678069,0.0,0.49663299663299665,,,
249,5507104,7968,0.03491720917761774,0.0,0.4967213114754098,0.04411287383260657,0.0,0.5396825396825397
250,5529408,8000,0.09752108083252332,0.0,0.49862637362637363,,,
251,5549664,8032,0.08849420482643157,0.0,0.5424836601307189,,,
252,5568640,8064,0.09822199372981277,0.0,0.506079027355623,,,
253,5578400,8096,0.22238180464458848,0.0,0.44976076555023925,,,
254,5593792,8128,0.16515334586854574,0.0,0.4835294117647059,,,
255,5627360,8160,0.06061864648656524,0.0,0.5015060240963856,,,
256,5642240,8192,0.1164020199052661,0.0,0.5274542429284526,,,
257,5656096,8224,0.1338655069316973,0.0,0.4327485380116959,0.07424203899676773,0.0,0.5015015015015015
258,5700416,8256,0.043678562103862346,0.0,0.5442477876106194,,,
259,5717344,8288,0.09520408227457962,0.0,0.5550161812297735,,,
260,5776512,8320,0.029839824031931833,0.0,0.5224358974358975,,,
261,5802656,8352,0.07550174415209815,0.0,0.4941860465116279,,,
262,5858496,8384,0.03411525332589685,0.0,0.5061162079510704,,,
263,5868768,8416,0.15269127280919784,0.0,0.5442404006677797,,,
264,5882112,8448,0.1490276648107447,0.0,0.5136363636363637,,,
265,5923872,8480,0.04914263866166387,0.0,0.5411255411255411,0.08832136991159859,0.0,0.5684575389948007
266,5984576,8512,0.03278119198498625,0.0,0.5346820809248555,,,
267,5996896,8544,0.12972072896534317,0.0,0.5180505415162455,,,
268,6038144,8576,0.0478039954998456,0.0,0.5109034267912772,,,
269,6057376,8608,0.09730134884719481,0.0,0.5038880248833593,,,
270,6084288,8640,0.07243802485727725,0.0,0.5022761760242792,,,
271,6096864,8672,0.13669741465193683,0.0,0.5412541254125413,,,
272,6121728,8704,0.07748940031084844,0.0,0.5465288035450517,,,
273,6145824,8736,0.06931813456788571,0.0,0.5869565217391305,0.08892702066256312,0.0,0.5289115646258503
274,6163776,8768,0.14210315668579826,0.0,0.5162374020156775,,,
275,6185312,8800,0.09981379363102207,0.0,0.47832369942196534,,,
276,6218112,8832,0.058831158542753066,0.0,0.5,,,
277,6237600,8864,0.1063432247890513,0.0,0.4835820895522388,,,
278,6253760,8896,0.11446131475153551,0.0,0.5627769571639586,,,
279,6286816,8928,0.04933319842371787,0.0,0.5508771929824562,,,
280,6301952,8960,0.11931044492389532,0.0,0.5025466893039049,,,
281,6320416,8992,0.1082119265503107,0.0,0.5601503759398496,0.10003220036921778,0.0,0.53003003003003
282,6347328,9024,0.07739930267085529,0.03125,0.49925925925925924,,,
283,6359136,9056,0.1590575400475876,0.0,0.5100775193798449,,,
284,6378624,9088,0.09137753118056897,0.0,0.6017316017316018,,,
285,6409888,9120,0.0690553588386714,0.0,0.48462664714494874,,,
286,6423232,9152,0.1570475220949269,0.0,0.523224043715847,,,
287,6442464,9184,0.11001719880097885,0.0,0.5278154681139756,,,
288,6467584,9216,0.08101224890349484,0.0,0.4726134585289515,,,
289,6486560,9248,0.10661263021613361,0.0,0.5435073627844712,0.042640101855503834,0.0,0.5223463687150838
290,6506560,9280,0.08749054858002332,0.0,0.5305084745762711,,,
291,6521440,9312,0.1197848745918443,0.0,0.5425038639876353,,,
292,6532992,9344,0.14774523595718825,0.0,0.5131147540983606,,,
293,6550944,9376,0.11026741744054423,0.0,0.5197568389057751,,,
294,6564032,9408,0.15663788838988457,0.0,0.48338368580060426,,,
295,6575584,9440,0.16672834951730456,0.0,0.4977168949771689,,,
296,6600192,9472,0.08961635386998845,0.0,0.5494636471990465,,,
297,6636576,9504,0.0500940872829443,0.0,0.5601851851851852,0.08767967808967723,0.0,0.5767123287671233
298,6678336,9536,0.04337865786250539,0.0,0.5237388724035609,,,
299,6697312,9568,0.09190187862276485,0.0,0.5463917525773195,,,
300,6715008,9600,0.09901337782540101,0.0,0.5175879396984925,,,
301,6722720,9632,0.23549820095814128,0.0,0.5124792013311148,,,
302,6740672,9664,0.10301678388196094,0.0,0.5241809672386896,,,
303,6757344,9696,0.10457224151665381,0.0,0.5736196319018405,,,
304,6783744,9728,0.07521489542200135,0.0,0.49293563579277866,,,
305,6798880,9760,0.1160536620120912,0.0,0.5812324929971989,0.13402695771864823,0.0,0.5017605633802817
306,6848832,9792,0.03863884646684794,0.0,0.5330330330330331,,,
307,6886752,9824,0.0524950747049863,0.0,0.4828711256117455,,,
308,6940032,9856,0.036606411359811915,0.0,0.4585537918871252,,,
309,6956960,9888,0.12243078155225666,0.0,0.4504643962848297,,,
310,6973888,9920,0.11905152096180732,0.03125,0.5052950075642966,,,
311,7002848,9952,0.06032049197052065,0.0,0.521594684385382,,,
312,7030272,9984,0.06740819261111457,0.0,0.5538461538461539,,,
313,7065632,10016,0.05725800689827671,0.0,0.5286885245901639,0.14871735310087184,0.0,0.5313588850174216
314,7078208,10048,0.1396072257332458,0.0,0.513840830449827,,,
315,7104096,10080,0.07660154532862369,0.0,0.476027397260274,,,
316,7117952,10112,0.114996150961796,0.0,0.5671641791044776,,,
317,7137440,10144,0.09901776879934476,0.0,0.5275974025974026,,,
318,7160000,10176,0.08550473254490615,0.0,0.5352112676056338,,,
319,7171808,10208,0.1579084015431807,0.0,0.5482866043613707,,,
320,7181568,10240,0.1908940195306948,0.0,0.5153374233128835,,,
321,7190304,10272,0.20678913240632923,0.0,0.5431034482758621,0.06051714472881403,0.0,0.5397058823529411
322,7235648,10304,0.05339096761123588,0.0,0.47334200260078024,,,
323,7269728,10336,0.061378035801609145,0.0,0.5240715268225584,,,
324,7290752,10368,0.09934057878231736,0.0,0.5126404494382022,,,
325,7319200,10400,0.062136131980773036,0.0,0.5074135090609555,,,
326,7329216,10432,0.16739968253872353,0.0,0.5521885521885522,,,
327,7344864,10464,0.1036714843161754,0.0,0.545774647887324,,,
328,7364096,10496,0.0905457594215286,0.0,0.5443425076452599,,,
329,7374624,10528,0.17001222935716762,0.0,0.5136,0.13424723679335163,0.0,0.5589660743134087
330,7407936,10560,0.051828889351701775,0.0,0.5655058043117744,,,
331,7422816,10592,0.10920545399552034,0.0,0.5883280757097792,,,
332,7433088,10624,0.15549856804694656,0.0,0.5518945634266886,,,
333,7450272,10656,0.10965827017319227,0.0,0.5,,,
334,7470528,10688,0.08613307456272051,0.0,0.5460420032310178,,,
335,7491552,10720,0.09059753981322698,0.0,0.5288888888888889,,,
336,7526912,10752,0.04854783279539427,0.03125,0.5279605263157895,,,
337,7544096,10784,0.11306601269317364,0.0,0.5082212257100149,0.14462714211545044,0.0,0.509090909090909
338,7567168,10816,0.07677072803067876,0.0,0.5409582689335394,,,
339,7588192,10848,0.08561823569296617,0.0,0.5298507462686567,,,
340,7613824,10880,0.0666209206366083,0.0,0.5292096219931272,,,
341,7633568,10912,0.09079195832228426,0.0,0.535483870967742,,,
342,7651520,10944,0.09277183518210173,0.0,0.5019305019305019,,,
343,7669728,10976,0.09510220835531864,0.0,0.5440931780366056,,,
344,7687168,11008,0.12882046168885708,0.0,0.5212201591511937,,,
345,7698720,11040,0.17406428718853456,0.0,0.5098591549295775,0.14337398617252256,0.0,0.48525469168900803
346,7711040,11072,0.15305038911877888,0.0,0.5285285285285285,,,
347,7728736,11104,0.10063879264350471,0.0,0.517799352750809,,,
348,7746688,11136,0.08238754234769992,0.0,0.5585412667946257,,,
349,7756960,11168,0.18780820740931578,0.0,0.4968051118210863,,,
350,7766720,11200,0.22912400641968872,0.0,0.4358974358974359,,,
351,7820000,11232,0.03756308620925103,0.0,0.5606469002695418,,,
352,7855616,11264,0.06995778994513174,0.0,0.5030750307503075,,,
353,7888928,11296,0.060152039571739556,0.0,0.5251798561151079,0.08494725526927717,0.0,0.6297935103244838
354,7908160,11328,0.09932558802539186,0.0,0.5390505359877489,,,
355,7925856,11360,0.10575614475571969,0.0,0.5032051282051282,,,
356,7940224,11392,0.1508275545511386,0.0,0.4959677419354839,,,
357,7980192,11424,0.06125005674632181,0.0,0.5087064676616916,,,
358,7989952,11456,0.18807156542453649,0.0,0.5476923076923077,,,
359,8025056,11488,0.04488262839448015,0.0,0.5288966725043783,,,
360,8046592,11520,0.08625138365543183,0.0,0.4438305709023941,,,
361,8076832,11552,0.06444454818578299,0.0,0.5262345679012346,0.09590303184064869,0.0,0.5171232876712328
362,8092224,11584,0.14966725463911584,0.03125,0.4819759679572764,,,
363,8143200,11616,0.04304300131877665,0.0,0.4845360824742268,,,
364,8151168,11648,0.2191001380008961,0.0,0.5,,,
365,8171424,11680,0.07274531910816813,0.0,0.5467625899280576,,,
366,8185280,11712,0.14326884279290328,0.0,0.5021582733812949,,,
367,8206816,11744,0.07440408362040249,0.0,0.6057971014492753,,,
368,8225536,11776,0.10183957986261155,0.0,0.5566860465116279,,,
369,8251168,11808,0.07127063170350816,0.0,0.5206349206349207,0.16993387975857124,0.0,0.5419354838709678
370,8298816,11840,0.03578720375545721,0.0,0.5501618122977346,,,
371,8321120,11872,0.07374730947570557,0.0,0.5658783783783784,,,
372,8334976,11904,0.13341306305647643,0.0,0.5121951219512195,,,
373,8351136,11936,0.12803282743987102,0.0,0.5326231691078562,,,
374,8365248,11968,0.12989607387158622,0.0,0.5196078431372549,,,
375,8376032,12000,0.14843027104546186,0.0,0.5448154657293497,,,
376,8392960,12032,0.08632628362628435,0.0,0.5593869731800766,,,
377,8407072,12064,0.12345820196897993,0.0,0.5830903790087464,0.18999659460596408,0.0,0.5315005727376861
378,8432960,12096,0.08888059088648309,0.0,0.4855263157894737,,,
379,8444256,12128,0.15305617240045893,0.0,0.4954128440366973,,,
380,8455552,12160,0.15954354372595214,0.03125,0.5581737849779087,,,
381,8465312,12192,0.19694536559564363,0.0,0.5649794801641587,,,
382,8488384,12224,0.07171390992589638,0.03125,0.5428571428571428,,,
383,8529376,12256,0.04493968541686684,0.0,0.5335413416536662,,,
384,8541696,12288,0.18850094646391294,0.0,0.5136186770428015,,,
